order_no,order_date,order_status,customer_type,customer_legacy_code
EB2B1000069193,2025-07-30,C,I,GC31045425
EB2B1000069194,2025-06-17,C,I,GC56199559
EB2B1000069195,2025-07-27,C,D,GC98705666
EB2B1000069196,2025-06-11,C,D,GC16241050
EB2B1000069197,2025-07-20,P,I,GC31248859
EB2B1000069198,2025-07-20,P,D,GC98538069
EB2B1000069199,2025-07-05,C,I,GC48709538
EB2B1000069200,2025-06-03,X,D,GC39578370
EB2B1000069201,2025-07-09,C,I,GC18234220
EB2B1000069202,2025-07-22,C,I,GC14930347
EB2B1000069203,2025-07-02,C,I,GC23266082
EB2B1000069204,2025-06-01,C,D,GC67640289
EB2B1000069205,2025-06-11,P,I,GC84592492
EB2B1000069206,2025-06-01,C,I,GC32420703
EB2B1000069207,2025-07-09,C,I,GC35526064
EB2B1000069208,2025-07-19,C,I,GC91582537
EB2B1000069209,2025-07-24,C,I,GC86660490
EB2B1000069210,2025-06-30,C,I,GC78276312
EB2B1000069211,2025-07-08,C,D,GC17143361
EB2B1000069212,2025-07-16,C,I,GC73057193
EB2B1000069213,2025-06-01,X,I,GC74003316
EB2B1000069214,2025-07-09,C,I,GC56315279
EB2B1000069215,2025-06-28,C,I,GC92894635
EB2B1000069216,2025-07-14,C,I,GC67960448
EB2B1000069217,2025-06-16,C,D,GC62904575
EB2B1000069218,2025-06-23,C,I,GC47486955
EB2B1000069219,2025-07-26,C,I,GC58674884
EB2B1000069220,2025-07-29,C,D,GC56150415
EB2B1000069221,2025-06-07,C,I,GC48674340
EB2B1000069222,2025-07-24,C,I,GC21181158
EB2B1000069223,2025-07-24,C,I,GC23296433
EB2B1000069224,2025-07-14,C,I,GC70307870
EB2B1000069225,2025-06-21,P,I,GC87424312
EB2B1000069226,2025-07-10,P,I,GC48651837
EB2B1000069227,2025-06-05,C,I,GC32578497
EB2B1000069228,2025-06-05,C,I,GC95955870
EB2B1000069229,2025-07-01,C,I,GC35482265
EB2B1000069230,2025-06-22,C,I,GC91263173
EB2B1000069231,2025-07-12,P,D,GC23346779
EB2B1000069232,2025-06-14,P,D,GC55987725
EB2B1000069233,2025-06-16,C,I,GC32076343
EB2B1000069234,2025-06-08,P,I,GC97863486
EB2B1000069235,2025-06-29,C,I,GC99638670
EB2B1000069236,2025-06-04,C,I,GC94327199
EB2B1000069237,2025-06-09,C,I,GC22072478
EB2B1000069238,2025-07-13,C,D,GC95001425
EB2B1000069239,2025-07-25,C,I,GC95573823
EB2B1000069240,2025-06-23,C,D,GC30272064
EB2B1000069241,2025-07-28,C,D,GC15602379
EB2B1000069242,2025-06-14,C,D,GC25344634
EB2B1000069243,2025-06-16,C,I,GC41519884
EB2B1000069244,2025-07-02,C,I,GC15253706
EB2B1000069245,2025-07-09,C,I,GC38435937
EB2B1000069246,2025-07-01,P,I,GC31861785
EB2B1000069247,2025-06-01,C,D,GC17538528
EB2B1000069248,2025-07-05,C,I,GC16984668
EB2B1000069249,2025-06-25,P,D,GC61399349
EB2B1000069250,2025-06-04,C,D,GC22403336
EB2B1000069251,2025-06-20,C,D,GC50894029
EB2B1000069252,2025-07-28,C,D,GC29241916
EB2B1000069253,2025-07-12,C,I,GC99246477
EB2B1000069254,2025-06-16,C,D,GC99019649
EB2B1000069255,2025-06-30,C,I,GC14900250
EB2B1000069256,2025-07-19,C,I,GC64421457
EB2B1000069257,2025-07-01,C,D,GC95109767
EB2B1000069258,2025-07-29,C,I,GC95424369
EB2B1000069259,2025-06-23,P,I,GC77674129
EB2B1000069260,2025-07-06,C,D,GC25031359
EB2B1000069261,2025-06-30,P,I,GC50194740
EB2B1000069262,2025-06-12,C,I,GC84394708
EB2B1000069263,2025-07-20,C,I,GC68226527
EB2B1000069264,2025-06-24,C,I,GC90473708
EB2B1000069265,2025-06-13,C,I,GC73917095
EB2B1000069266,2025-06-30,C,I,GC29513094
EB2B1000069267,2025-06-06,P,I,GC37557095
EB2B1000069268,2025-07-02,C,D,GC55502589
EB2B1000069269,2025-06-09,C,D,GC48306144
EB2B1000069270,2025-06-03,C,I,GC17055329
EB2B1000069271,2025-07-14,C,I,GC76836028
EB2B1000069272,2025-06-08,P,I,GC10232048
EB2B1000069273,2025-06-21,C,D,GC60621018
EB2B1000069274,2025-06-15,C,I,GC34094492
EB2B1000069275,2025-06-16,C,I,GC37262368
EB2B1000069276,2025-06-15,C,I,GC60601468
EB2B1000069277,2025-06-02,C,I,GC56011239
EB2B1000069278,2025-06-01,C,I,GC59508547
EB2B1000069279,2025-06-13,X,I,GC52984033
EB2B1000069280,2025-07-30,C,I,GC40003511
EB2B1000069281,2025-07-26,C,I,GC19037049
EB2B1000069282,2025-06-12,C,I,GC49027097
EB2B1000069283,2025-06-22,X,I,GC38284690
EB2B1000069284,2025-07-31,C,I,GC46015375
EB2B1000069285,2025-06-25,C,D,GC14790926
EB2B1000069286,2025-07-07,X,D,GC95219204
EB2B1000069287,2025-07-29,C,I,GC18958209
EB2B1000069288,2025-07-22,P,I,GC10232048
EB2B1000069289,2025-06-27,C,D,GC73516094
EB2B1000069290,2025-06-18,P,I,GC15356154
EB2B1000069291,2025-06-29,X,D,GC58505926
EB2B1000069292,2025-07-19,P,D,GC77620927
EB2B1000069293,2025-06-17,C,D,GC34915916
EB2B1000069294,2025-07-29,C,I,GC25077338
EB2B1000069295,2025-07-28,P,I,GC75296027
EB2B1000069296,2025-06-05,C,I,GC22421986
EB2B1000069297,2025-06-13,C,I,GC19157497
EB2B1000069298,2025-07-30,C,I,GC91051682
EB2B1000069299,2025-07-28,C,I,GC35559565
EB2B1000069300,2025-06-16,C,D,GC41966664
EB2B1000069301,2025-06-05,C,I,GC42917412
EB2B1000069302,2025-07-30,C,I,GC22340150
EB2B1000069303,2025-06-07,C,I,GC26212004
EB2B1000069304,2025-06-23,C,I,GC88761749
EB2B1000069305,2025-06-06,P,I,GC37706466
EB2B1000069306,2025-07-09,C,I,GC64421457
EB2B1000069307,2025-06-27,C,D,GC27900736
EB2B1000069308,2025-07-03,C,D,GC82853994
EB2B1000069309,2025-06-15,C,D,GC85208373
EB2B1000069310,2025-07-10,C,I,GC63447665
EB2B1000069311,2025-06-19,C,I,GC48285148
EB2B1000069312,2025-07-05,P,D,GC60181317
EB2B1000069313,2025-07-19,C,D,GC21832897
EB2B1000069314,2025-07-21,C,D,GC63733308
EB2B1000069315,2025-07-15,C,D,GC83271725
EB2B1000069316,2025-06-20,C,I,GC55760780
EB2B1000069317,2025-06-11,C,I,GC18741781
EB2B1000069318,2025-06-10,C,D,GC62698503
EB2B1000069319,2025-06-27,C,D,GC28311409
EB2B1000069320,2025-07-12,C,D,GC25360757
EB2B1000069321,2025-06-28,P,I,GC72279029
EB2B1000069322,2025-06-13,C,I,GC32620027
EB2B1000069323,2025-06-06,C,I,GC74982119
EB2B1000069324,2025-06-24,C,I,GC18373492
EB2B1000069325,2025-06-20,C,I,GC50841125
EB2B1000069326,2025-07-27,P,I,GC11137651
EB2B1000069327,2025-06-14,C,I,GC40229850
EB2B1000069328,2025-06-02,C,I,GC48238599
EB2B1000069329,2025-07-08,C,I,GC72203452
EB2B1000069330,2025-07-27,C,I,GC81472067
EB2B1000069331,2025-07-24,C,I,GC77614227
EB2B1000069332,2025-07-10,P,D,GC75715496
EB2B1000069333,2025-06-02,C,I,GC16605553
EB2B1000069334,2025-06-14,C,I,GC88828361
EB2B1000069335,2025-07-12,C,I,GC45522715
EB2B1000069336,2025-07-12,C,I,GC66597298
EB2B1000069337,2025-07-31,C,I,GC36709158
EB2B1000069338,2025-06-20,C,I,GC72269929
EB2B1000069339,2025-07-15,C,D,GC15668405
EB2B1000069340,2025-07-07,C,D,GC55538877
EB2B1000069341,2025-06-08,C,I,GC50946121
EB2B1000069342,2025-06-16,C,D,GC76793593
EB2B1000069343,2025-06-05,C,I,GC68131630
EB2B1000069344,2025-06-23,C,D,GC30998769
EB2B1000069345,2025-07-23,C,I,GC63718703
EB2B1000069346,2025-06-25,C,I,GC73789440
EB2B1000069347,2025-07-11,C,I,GC96851348
EB2B1000069348,2025-06-22,C,D,GC46780435
EB2B1000069349,2025-06-13,C,I,GC15157990
EB2B1000069350,2025-07-25,P,I,GC31376399
EB2B1000069351,2025-07-23,C,D,GC57921617
EB2B1000069352,2025-07-16,C,I,GC65341132
EB2B1000069353,2025-06-25,C,I,GC82975834
EB2B1000069354,2025-06-28,C,I,GC19639949
EB2B1000069355,2025-07-02,P,D,GC46006180
EB2B1000069356,2025-06-06,C,I,GC94192774
EB2B1000069357,2025-06-14,C,I,GC72772047
EB2B1000069358,2025-06-26,P,I,GC45725839
EB2B1000069359,2025-06-20,C,I,GC90407082
EB2B1000069360,2025-06-27,C,I,GC11163490
EB2B1000069361,2025-07-27,C,I,GC58680988
EB2B1000069362,2025-07-29,C,I,GC27812303
EB2B1000069363,2025-07-16,P,I,GC39613670
EB2B1000069364,2025-06-13,C,D,GC37762012
EB2B1000069365,2025-06-22,X,D,GC23593293
EB2B1000069366,2025-06-06,C,I,GC73024306
EB2B1000069367,2025-07-18,C,I,GC36853654
EB2B1000069368,2025-07-30,C,I,GC92912825
EB2B1000069369,2025-06-20,C,I,GC15880227
EB2B1000069370,2025-06-21,C,I,GC55341868
EB2B1000069371,2025-06-11,C,D,GC77008305
EB2B1000069372,2025-06-12,C,I,GC70599194
EB2B1000069373,2025-07-03,C,I,GC84715577
EB2B1000069374,2025-07-19,P,I,GC48568210
EB2B1000069375,2025-07-11,C,I,GC63251788
EB2B1000069376,2025-06-09,C,I,GC31622965
EB2B1000069377,2025-06-14,C,D,GC92808874
EB2B1000069378,2025-06-09,P,I,GC50738050
EB2B1000069379,2025-07-27,C,I,GC31869528
EB2B1000069380,2025-06-21,C,I,GC72073912
EB2B1000069381,2025-07-14,X,I,GC98223673
EB2B1000069382,2025-06-14,C,D,GC91833362
EB2B1000069383,2025-07-24,C,D,GC95320504
EB2B1000069384,2025-06-20,C,I,GC93041052
EB2B1000069385,2025-07-03,C,I,GC94851513
EB2B1000069386,2025-07-13,P,D,GC35854014
EB2B1000069387,2025-06-21,C,D,GC27948365
EB2B1000069388,2025-07-17,C,I,GC71472671
EB2B1000069389,2025-06-12,C,I,GC28620619
EB2B1000069390,2025-07-23,P,D,GC44059134
EB2B1000069391,2025-07-16,C,I,GC53901191
EB2B1000069392,2025-07-09,C,D,GC21760181
EB2B1000069393,2025-06-29,C,I,GC86675220
EB2B1000069394,2025-07-19,C,I,GC96436223
EB2B1000069395,2025-07-10,C,I,GC56777508
EB2B1000069396,2025-07-07,C,D,GC53196359
EB2B1000069397,2025-06-14,C,D,GC62002811
EB2B1000069398,2025-07-16,C,D,GC65800998
EB2B1000069399,2025-06-17,C,I,GC96413557
EB2B1000069400,2025-07-09,C,I,GC12425706
EB2B1000069401,2025-07-25,C,I,GC88761749
EB2B1000069402,2025-06-27,C,I,GC48949552
EB2B1000069403,2025-06-23,C,I,GC51629000
EB2B1000069404,2025-06-29,X,I,GC28029509
EB2B1000069405,2025-06-30,C,I,GC96526415
EB2B1000069406,2025-06-21,C,D,GC67293719
EB2B1000069407,2025-07-06,X,I,GC37198033
EB2B1000069408,2025-06-16,C,D,GC78281290
EB2B1000069409,2025-07-12,C,D,GC46597195
EB2B1000069410,2025-06-15,P,I,GC63694387
EB2B1000069411,2025-06-23,C,I,GC51706253
EB2B1000069412,2025-06-12,P,D,GC80470377
EB2B1000069413,2025-06-08,C,I,GC94612181
EB2B1000069414,2025-07-13,C,D,GC96382807
EB2B1000069415,2025-07-09,P,D,GC27841755
EB2B1000069416,2025-07-02,C,I,GC22861395
EB2B1000069417,2025-06-01,C,I,GC92020513
EB2B1000069418,2025-07-14,C,I,GC29886575
EB2B1000069419,2025-06-25,C,D,GC78659862
EB2B1000069420,2025-06-19,C,D,GC63859314
EB2B1000069421,2025-06-01,P,I,GC54349489
EB2B1000069422,2025-06-28,C,D,GC15295236
EB2B1000069423,2025-06-19,P,I,GC22343983
EB2B1000069424,2025-06-06,C,I,GC81076709
EB2B1000069425,2025-06-10,C,I,GC60035742
EB2B1000069426,2025-06-13,C,I,GC56415774
EB2B1000069427,2025-07-30,C,I,GC36192555
EB2B1000069428,2025-07-15,C,I,GC38520176
EB2B1000069429,2025-07-31,P,I,GC59710508
EB2B1000069430,2025-07-21,C,I,GC76478665
EB2B1000069431,2025-07-18,C,I,GC22788187
EB2B1000069432,2025-07-12,X,I,GC44987861
EB2B1000069433,2025-06-05,C,D,GC54793672
EB2B1000069434,2025-06-21,P,I,GC81076709
EB2B1000069435,2025-06-18,P,I,GC18542875
EB2B1000069436,2025-06-03,C,D,GC82127089
EB2B1000069437,2025-06-10,C,I,GC54201786
EB2B1000069438,2025-06-20,C,I,GC97225409
EB2B1000069439,2025-06-17,C,D,GC44715287
EB2B1000069440,2025-06-30,C,I,GC45026810
EB2B1000069441,2025-07-03,C,I,GC21813404
EB2B1000069442,2025-06-14,C,I,GC19560913
EB2B1000069443,2025-06-01,C,D,GC86394469
EB2B1000069444,2025-07-27,P,I,GC61325510
EB2B1000069445,2025-07-31,C,I,GC57725656
EB2B1000069446,2025-06-29,X,I,GC51659934
EB2B1000069447,2025-07-27,C,I,GC82851642
EB2B1000069448,2025-06-22,C,I,GC22346797
EB2B1000069449,2025-06-01,C,I,GC46012929
EB2B1000069450,2025-06-07,C,I,GC51302939
EB2B1000069451,2025-06-26,C,I,GC40134305
EB2B1000069452,2025-06-13,C,D,GC31845331
EB2B1000069453,2025-06-10,C,D,GC54649538
EB2B1000069454,2025-07-02,C,D,GC68864146
EB2B1000069455,2025-07-11,P,I,GC49068306
EB2B1000069456,2025-06-02,C,D,GC82146810
EB2B1000069457,2025-06-13,C,I,GC22178177
EB2B1000069458,2025-07-12,P,I,GC49907513
EB2B1000069459,2025-06-18,C,I,GC84021128
EB2B1000069460,2025-07-07,X,I,GC93946711
EB2B1000069461,2025-06-08,C,I,GC53908184
EB2B1000069462,2025-06-17,C,D,GC88666938
EB2B1000069463,2025-06-07,C,I,GC11190605
EB2B1000069464,2025-07-26,P,I,GC87545284
EB2B1000069465,2025-06-02,C,D,GC40885447
EB2B1000069466,2025-07-14,C,I,GC96084467
EB2B1000069467,2025-06-23,X,I,GC19157497
EB2B1000069468,2025-06-09,C,D,GC20399074
EB2B1000069469,2025-06-25,C,I,GC93008294
EB2B1000069470,2025-07-31,C,D,GC24098750
EB2B1000069471,2025-07-09,P,D,GC76858535
EB2B1000069472,2025-07-11,C,I,GC24790683
EB2B1000069473,2025-06-26,C,I,GC71477186
EB2B1000069474,2025-06-13,C,I,GC40134894
EB2B1000069475,2025-07-23,C,I,GC11458621
EB2B1000069476,2025-07-30,C,D,GC95683115
EB2B1000069477,2025-06-27,P,I,GC19809109
EB2B1000069478,2025-07-30,C,I,GC23429380
EB2B1000069479,2025-06-20,C,D,GC23966860
EB2B1000069480,2025-06-11,C,I,GC50042087
EB2B1000069481,2025-06-30,C,I,GC94949087
EB2B1000069482,2025-07-30,C,I,GC25906458
EB2B1000069483,2025-06-10,P,D,GC63836946
EB2B1000069484,2025-07-17,C,I,GC55371664
EB2B1000069485,2025-06-05,C,D,GC81594695
EB2B1000069486,2025-06-12,C,D,GC25887718
EB2B1000069487,2025-07-29,P,I,GC58045348
EB2B1000069488,2025-07-26,C,I,GC61531052
EB2B1000069489,2025-06-26,C,I,GC49457501
EB2B1000069490,2025-07-31,P,D,GC49468472
EB2B1000069491,2025-07-31,C,D,GC73699826
EB2B1000069492,2025-06-17,X,I,GC53674052
EB2B1000069493,2025-07-14,C,D,GC45064728
EB2B1000069494,2025-06-21,C,D,GC86331139
EB2B1000069495,2025-07-31,C,I,GC83722452
EB2B1000069496,2025-06-19,C,I,GC17774227
EB2B1000069497,2025-06-13,C,I,GC92170846
EB2B1000069498,2025-06-25,C,D,GC99753485
EB2B1000069499,2025-07-02,C,D,GC45027571
EB2B1000069500,2025-06-27,C,I,GC20478739
EB2B1000069501,2025-07-03,C,D,GC47469681
EB2B1000069502,2025-07-12,C,D,GC27688813
EB2B1000069503,2025-07-31,C,I,GC39430744
EB2B1000069504,2025-07-20,C,I,GC24271459
EB2B1000069505,2025-07-01,P,I,GC25620477
EB2B1000069506,2025-07-10,C,D,GC21982151
EB2B1000069507,2025-06-28,P,I,GC72876614
EB2B1000069508,2025-07-01,C,I,GC44578317
EB2B1000069509,2025-07-13,C,I,GC62215999
EB2B1000069510,2025-06-20,C,I,GC96200025
EB2B1000069511,2025-06-25,C,D,GC61623796
EB2B1000069512,2025-07-01,C,D,GC86904329
EB2B1000069513,2025-07-11,C,D,GC59303460
EB2B1000069514,2025-07-25,C,I,GC92882398
EB2B1000069515,2025-07-30,C,D,GC55572210
EB2B1000069516,2025-06-12,C,D,GC50288578
EB2B1000069517,2025-06-25,C,I,GC92631573
EB2B1000069518,2025-07-09,C,D,GC68046122
EB2B1000069519,2025-07-03,C,I,GC93680829
EB2B1000069520,2025-06-27,P,D,GC92277755
EB2B1000069521,2025-07-16,C,I,GC51908052
EB2B1000069522,2025-06-13,C,I,GC19296843
EB2B1000069523,2025-06-01,C,I,GC96046600
EB2B1000069524,2025-07-28,C,D,GC85585152
EB2B1000069525,2025-07-21,P,I,GC18967731
EB2B1000069526,2025-06-06,C,I,GC64609958
EB2B1000069527,2025-07-15,P,D,GC80151077
EB2B1000069528,2025-06-15,C,D,GC19921913
EB2B1000069529,2025-06-14,C,I,GC95156202
EB2B1000069530,2025-06-15,C,I,GC31666421
EB2B1000069531,2025-06-09,C,I,GC89378566
EB2B1000069532,2025-07-02,C,D,GC81469858
EB2B1000069533,2025-07-10,X,I,GC24012339
EB2B1000069534,2025-07-20,C,I,GC13427288
EB2B1000069535,2025-07-06,C,I,GC73733841
EB2B1000069536,2025-07-18,C,I,GC30709222
EB2B1000069537,2025-07-22,C,I,GC37630190
EB2B1000069538,2025-07-31,P,I,GC33648417
EB2B1000069539,2025-07-17,C,I,GC16382911
EB2B1000069540,2025-07-06,C,I,GC63912988
EB2B1000069541,2025-07-31,C,D,GC74357181
EB2B1000069542,2025-06-09,C,I,GC73113531
EB2B1000069543,2025-07-22,C,D,GC11055770
EB2B1000069544,2025-06-07,C,I,GC87671284
EB2B1000069545,2025-07-24,C,D,GC78120967
EB2B1000069546,2025-06-29,C,I,GC62463815
EB2B1000069547,2025-06-01,C,D,GC47509496
EB2B1000069548,2025-06-11,C,I,GC78919151
EB2B1000069549,2025-07-12,C,I,GC98393430
EB2B1000069550,2025-07-31,C,I,GC52619317
EB2B1000069551,2025-06-27,C,D,GC99255596
EB2B1000069552,2025-07-13,C,I,GC86135229
EB2B1000069553,2025-07-26,C,D,GC32621484
EB2B1000069554,2025-07-01,P,I,GC68294586
EB2B1000069555,2025-06-08,C,D,GC36933352
EB2B1000069556,2025-07-09,X,I,GC27311971
EB2B1000069557,2025-07-07,C,I,GC41112045
EB2B1000069558,2025-06-25,C,I,GC78120967
EB2B1000069559,2025-06-05,C,D,GC38182016
EB2B1000069560,2025-06-19,C,I,GC60082660
EB2B1000069561,2025-07-25,C,I,GC29947547
EB2B1000069562,2025-07-09,C,D,GC62820340
EB2B1000069563,2025-06-19,C,D,GC67355386
EB2B1000069564,2025-07-10,C,I,GC38442071
EB2B1000069565,2025-06-07,P,I,GC33323144
EB2B1000069566,2025-07-25,C,I,GC64471544
EB2B1000069567,2025-07-05,C,I,GC65985387
EB2B1000069568,2025-06-23,C,D,GC75644207
EB2B1000069569,2025-06-08,C,I,GC87222958
EB2B1000069570,2025-06-20,C,I,GC68055632
EB2B1000069571,2025-07-18,C,I,GC75326787
EB2B1000069572,2025-06-30,C,I,GC99298543
EB2B1000069573,2025-06-23,C,D,GC46969062
EB2B1000069574,2025-06-28,C,I,GC97449682
EB2B1000069575,2025-07-31,C,I,GC65201022
EB2B1000069576,2025-06-08,C,I,GC62529918
EB2B1000069577,2025-06-27,C,I,GC74357181
EB2B1000069578,2025-07-18,C,I,GC89574873
EB2B1000069579,2025-06-03,C,D,GC81869924
EB2B1000069580,2025-07-21,C,I,GC26654987
EB2B1000069581,2025-06-14,C,I,GC35338291
EB2B1000069582,2025-07-05,X,I,GC57699801
EB2B1000069583,2025-06-19,X,I,GC75997780
EB2B1000069584,2025-07-08,C,I,GC96583583
EB2B1000069585,2025-07-31,P,I,GC26789227
EB2B1000069586,2025-06-21,C,I,GC31896876
EB2B1000069587,2025-07-15,C,D,GC97777422
EB2B1000069588,2025-06-10,C,I,GC18625158
EB2B1000069589,2025-06-26,P,I,GC71769783
EB2B1000069590,2025-06-02,C,I,GC23746292
EB2B1000069591,2025-07-23,P,I,GC18647316
EB2B1000069592,2025-06-27,C,I,GC54753520
EB2B1000069593,2025-07-03,C,I,GC53571790
EB2B1000069594,2025-07-27,C,I,GC74487117
EB2B1000069595,2025-06-12,C,D,GC81965066
EB2B1000069596,2025-07-24,C,I,GC63518621
EB2B1000069597,2025-06-11,C,I,GC45064728
EB2B1000069598,2025-07-03,C,I,GC42865016
EB2B1000069599,2025-06-30,C,D,GC34820595
EB2B1000069600,2025-07-07,C,I,GC74250209
EB2B1000069601,2025-06-21,P,I,GC71895093
EB2B1000069602,2025-07-16,C,I,GC17853132
EB2B1000069603,2025-06-26,C,I,GC86458200
EB2B1000069604,2025-06-05,C,D,GC48093356
EB2B1000069605,2025-06-20,C,I,GC50216633
EB2B1000069606,2025-07-20,C,I,GC77463037
EB2B1000069607,2025-06-06,P,I,GC49479427
EB2B1000069608,2025-07-19,C,I,GC18774822
EB2B1000069609,2025-06-01,C,D,GC12928205
EB2B1000069610,2025-07-07,P,I,GC43634472
EB2B1000069611,2025-07-29,C,D,GC30467629
EB2B1000069612,2025-06-25,C,I,GC54136340
EB2B1000069613,2025-06-25,P,I,GC36260378
EB2B1000069614,2025-06-05,C,I,GC59612328
EB2B1000069615,2025-07-14,C,I,GC50924657
EB2B1000069616,2025-07-30,P,I,GC32351968
EB2B1000069617,2025-06-24,C,I,GC51224542
EB2B1000069618,2025-07-10,C,I,GC51843964
EB2B1000069619,2025-06-11,P,D,GC80017740
EB2B1000069620,2025-07-10,C,I,GC15454740
EB2B1000069621,2025-07-27,C,I,GC56777508
EB2B1000069622,2025-06-13,C,I,GC60454028
EB2B1000069623,2025-06-11,C,I,GC38693060
EB2B1000069624,2025-07-17,C,I,GC53315309
EB2B1000069625,2025-06-22,C,D,GC90788531
EB2B1000069626,2025-07-31,P,I,GC90429777
EB2B1000069627,2025-06-29,C,I,GC43662096
EB2B1000069628,2025-07-04,C,D,GC51843964
EB2B1000069629,2025-07-09,C,I,GC63769608
EB2B1000069630,2025-06-03,C,D,GC43331239
EB2B1000069631,2025-07-29,C,I,GC75029451
EB2B1000069632,2025-07-06,C,I,GC20050169
EB2B1000069633,2025-07-03,C,D,GC31658249
EB2B1000069634,2025-06-22,X,I,GC32083283
EB2B1000069635,2025-07-21,C,D,GC21768256
EB2B1000069636,2025-07-27,C,I,GC45351739
EB2B1000069637,2025-06-03,C,I,GC12524153
EB2B1000069638,2025-06-28,C,I,GC83953207
EB2B1000069639,2025-07-07,X,I,GC78103287
EB2B1000069640,2025-06-01,X,D,GC14593643
EB2B1000069641,2025-06-13,P,I,GC14543241
EB2B1000069642,2025-06-04,C,I,GC43373708
EB2B1000069643,2025-07-23,C,I,GC93644995
EB2B1000069644,2025-07-16,C,I,GC94104175
EB2B1000069645,2025-07-27,P,I,GC17658285
EB2B1000069646,2025-07-20,C,D,GC34239835
EB2B1000069647,2025-06-15,C,I,GC42943913
EB2B1000069648,2025-06-19,C,I,GC10974683
EB2B1000069649,2025-07-18,X,D,GC41519884
EB2B1000069650,2025-07-18,P,I,GC61911006
EB2B1000069651,2025-07-01,P,I,GC80126092
EB2B1000069652,2025-07-18,C,I,GC37801369
EB2B1000069653,2025-07-24,C,I,GC34775741
EB2B1000069654,2025-07-23,C,D,GC13141814
EB2B1000069655,2025-07-17,C,D,GC29466895
EB2B1000069656,2025-07-19,P,D,GC14531191
EB2B1000069657,2025-07-18,C,I,GC87422596
EB2B1000069658,2025-06-05,P,I,GC84633131
EB2B1000069659,2025-06-06,C,I,GC63841858
EB2B1000069660,2025-06-12,C,I,GC27620998
EB2B1000069661,2025-06-04,C,I,GC80828569
EB2B1000069662,2025-06-09,C,I,GC76566782
EB2B1000069663,2025-07-01,C,D,GC74250209
EB2B1000069664,2025-06-14,P,I,GC55499525
EB2B1000069665,2025-06-02,C,D,GC93697650
EB2B1000069666,2025-07-24,C,D,GC52860106
EB2B1000069667,2025-07-24,P,D,GC34247098
EB2B1000069668,2025-07-12,C,I,GC28265989
EB2B1000069669,2025-06-09,C,I,GC38092671
EB2B1000069670,2025-07-28,C,I,GC68857308
EB2B1000069671,2025-06-15,C,D,GC35503269
EB2B1000069672,2025-07-26,C,I,GC43263373
EB2B1000069673,2025-07-04,C,I,GC74621527
EB2B1000069674,2025-07-11,P,I,GC22861395
EB2B1000069675,2025-07-23,P,I,GC46358251
EB2B1000069676,2025-06-24,C,I,GC60505000
EB2B1000069677,2025-07-11,C,I,GC15516345
EB2B1000069678,2025-07-07,C,I,GC14018472
EB2B1000069679,2025-07-24,C,I,GC50700248
EB2B1000069680,2025-06-22,C,D,GC84687900
EB2B1000069681,2025-07-15,C,I,GC49849912
EB2B1000069682,2025-07-26,C,I,GC48013916
EB2B1000069683,2025-07-23,C,I,GC13064676
EB2B1000069684,2025-06-07,C,I,GC22730042
EB2B1000069685,2025-07-15,C,I,GC98640264
EB2B1000069686,2025-07-14,C,I,GC85990691
EB2B1000069687,2025-06-09,C,I,GC91913332
EB2B1000069688,2025-07-08,C,I,GC46819677
EB2B1000069689,2025-07-11,C,D,GC39677351
EB2B1000069690,2025-06-10,C,D,GC88829544
EB2B1000069691,2025-07-31,P,I,GC18837886
EB2B1000069692,2025-06-03,C,D,GC48470165
EB2B1000069693,2025-06-30,X,I,GC54015900
EB2B1000069694,2025-06-10,C,I,GC22367293
EB2B1000069695,2025-06-10,C,I,GC34509818
EB2B1000069696,2025-06-13,C,I,GC23146204
EB2B1000069697,2025-06-03,C,I,GC25916596
EB2B1000069698,2025-07-21,C,I,GC94125851
EB2B1000069699,2025-06-14,C,I,GC66733465
EB2B1000069700,2025-06-16,C,I,GC73309036
EB2B1000069701,2025-06-24,C,I,GC13254023
EB2B1000069702,2025-07-18,C,I,GC89614758
EB2B1000069703,2025-07-06,C,D,GC87476147
EB2B1000069704,2025-06-10,P,I,GC43380451
EB2B1000069705,2025-06-15,P,I,GC93706754
EB2B1000069706,2025-06-15,C,D,GC22185758
EB2B1000069707,2025-07-07,C,I,GC26198473
EB2B1000069708,2025-07-05,C,D,GC27930505
EB2B1000069709,2025-07-10,C,I,GC94639988
EB2B1000069710,2025-07-14,P,I,GC29237874
EB2B1000069711,2025-06-23,C,I,GC43626780
EB2B1000069712,2025-06-05,C,D,GC10937251
EB2B1000069713,2025-06-07,P,D,GC54214932
EB2B1000069714,2025-07-15,C,I,GC99952040
EB2B1000069715,2025-06-08,C,D,GC24561556
EB2B1000069716,2025-06-16,X,I,GC21774955
EB2B1000069717,2025-07-11,C,I,GC78103287
EB2B1000069718,2025-07-19,C,D,GC13777824
EB2B1000069719,2025-07-10,C,D,GC53559761
EB2B1000069720,2025-07-08,C,I,GC25406645
EB2B1000069721,2025-07-02,C,D,GC72733686
EB2B1000069722,2025-07-19,C,I,GC82172776
EB2B1000069723,2025-07-18,C,D,GC54649538
EB2B1000069724,2025-07-01,C,D,GC48877018
EB2B1000069725,2025-07-29,P,I,GC23555369
EB2B1000069726,2025-07-21,C,I,GC43662096
EB2B1000069727,2025-06-16,C,I,GC27061090
EB2B1000069728,2025-07-05,C,I,GC24622813
EB2B1000069729,2025-07-23,C,I,GC14755216
